Angle(Deg)	I1	I2	Itotal
0.240024	6.994094e+006	6.993954e+006	1.398805e+007
0.240524	6.988936e+006	6.988796e+006	1.397773e+007
0.241024	6.983771e+006	6.983630e+006	1.396740e+007
0.241524	6.978598e+006	6.978456e+006	1.395705e+007
0.242024	6.973418e+006	6.973275e+006	1.394669e+007
0.242524	6.968230e+006	6.968087e+006	1.393632e+007
0.243024	6.963035e+006	6.962891e+006	1.392593e+007
0.243524	6.957832e+006	6.957688e+006	1.391552e+007
0.244024	6.952622e+006	6.952478e+006	1.390510e+007
0.244524	6.947405e+006	6.947260e+006	1.389466e+007
0.245025	6.942180e+006	6.942035e+006	1.388422e+007
0.245525	6.936948e+006	6.936803e+006	1.387375e+007
0.246025	6.931709e+006	6.931563e+006	1.386327e+007
0.246525	6.926462e+006	6.926316e+006	1.385278e+007
0.247025	6.921209e+006	6.921062e+006	1.384227e+007
0.247525	6.915948e+006	6.915800e+006	1.383175e+007
0.248025	6.910679e+006	6.910531e+006	1.382121e+007
0.248525	6.905404e+006	6.905255e+006	1.381066e+007
0.249025	6.900121e+006	6.899972e+006	1.380009e+007
0.249525	6.894831e+006	6.894682e+006	1.378951e+007
0.250025	6.889535e+006	6.889385e+006	1.377892e+007
0.250525	6.884230e+006	6.884080e+006	1.376831e+007
0.251025	6.878919e+006	6.878768e+006	1.375769e+007
0.251525	6.873601e+006	6.873450e+006	1.374705e+007
0.252025	6.868276e+006	6.868124e+006	1.373640e+007
0.252525	6.862943e+006	6.862791e+006	1.372573e+007
0.253025	6.857604e+006	6.857451e+006	1.371505e+007
0.253525	6.852257e+006	6.852104e+006	1.370436e+007
0.254025	6.846904e+006	6.846750e+006	1.369365e+007
0.254525	6.841544e+006	6.841389e+006	1.368293e+007
0.255026	6.836176e+006	6.836021e+006	1.367220e+007
0.255526	6.830802e+006	6.830647e+006	1.366145e+007
0.256026	6.825421e+006	6.825265e+006	1.365069e+007
0.256526	6.820033e+006	6.819876e+006	1.363991e+007
0.257026	6.814638e+006	6.814481e+006	1.362912e+007
0.257526	6.809236e+006	6.809078e+006	1.361831e+007
0.258026	6.803827e+006	6.803669e+006	1.360750e+007
0.258526	6.798412e+006	6.798253e+006	1.359666e+007
0.259026	6.792989e+006	6.792830e+006	1.358582e+007
0.259526	6.787560e+006	6.787401e+006	1.357496e+007
0.260026	6.782124e+006	6.781965e+006	1.356409e+007
0.260526	6.776682e+006	6.776521e+006	1.355320e+007
0.261026	6.771232e+006	6.771072e+006	1.354230e+007
0.261526	6.765776e+006	6.765615e+006	1.353139e+007
0.262026	6.760313e+006	6.760152e+006	1.352047e+007
0.262526	6.754844e+006	6.754682e+006	1.350953e+007
0.263026	6.749368e+006	6.749205e+006	1.349857e+007
0.263526	6.743885e+006	6.743722e+006	1.348761e+007
0.264026	6.738396e+006	6.738232e+006	1.347663e+007
0.264526	6.732900e+006	6.732736e+006	1.346564e+007
0.265027	6.727398e+006	6.727233e+006	1.345463e+007
0.265527	6.721889e+006	6.721724e+006	1.344361e+007
0.266027	6.716373e+006	6.716208e+006	1.343258e+007
0.266527	6.710851e+006	6.710685e+006	1.342154e+007
0.267027	6.705323e+006	6.705156e+006	1.341048e+007
0.267527	6.699788e+006	6.699621e+006	1.339941e+007
0.268027	6.694246e+006	6.694079e+006	1.338832e+007
0.268527	6.688698e+006	6.688530e+006	1.337723e+007
0.269027	6.683144e+006	6.682975e+006	1.336612e+007
0.269527	6.677583e+006	6.677414e+006	1.335500e+007
0.270027	6.672016e+006	6.671847e+006	1.334386e+007
0.270527	6.666443e+006	6.666273e+006	1.333272e+007
0.271027	6.660863e+006	6.660692e+006	1.332156e+007
0.271527	6.655277e+006	6.655106e+006	1.331038e+007
0.272027	6.649684e+006	6.649513e+006	1.329920e+007
0.272527	6.644086e+006	6.643914e+006	1.328800e+007
0.273027	6.638481e+006	6.638308e+006	1.327679e+007
0.273527	6.632869e+006	6.632697e+006	1.326557e+007
0.274027	6.627252e+006	6.627079e+006	1.325433e+007
0.274527	6.621628e+006	6.621455e+006	1.324308e+007
0.275028	6.615999e+006	6.615824e+006	1.323182e+007
0.275528	6.610363e+006	6.610188e+006	1.322055e+007
0.276028	6.604721e+006	6.604545e+006	1.320927e+007
0.276528	6.599072e+006	6.598897e+006	1.319797e+007
0.277028	6.593418e+006	6.593242e+006	1.318666e+007
0.277528	6.587758e+006	6.587581e+006	1.317534e+007
0.278028	6.582091e+006	6.581914e+006	1.316401e+007
0.278528	6.576419e+006	6.576241e+006	1.315266e+007
0.279028	6.570740e+006	6.570562e+006	1.314130e+007
0.279528	6.565056e+006	6.564877e+006	1.312993e+007
0.280028	6.559365e+006	6.559186e+006	1.311855e+007
0.280528	6.553669e+006	6.553489e+006	1.310716e+007
0.281028	6.547966e+006	6.547786e+006	1.309575e+007
0.281528	6.542258e+006	6.542077e+006	1.308434e+007
0.282028	6.536544e+006	6.536363e+006	1.307291e+007
0.282528	6.530824e+006	6.530642e+006	1.306147e+007
0.283028	6.525098e+006	6.524916e+006	1.305001e+007
0.283528	6.519366e+006	6.519183e+006	1.303855e+007
0.284028	6.513628e+006	6.513445e+006	1.302707e+007
0.284528	6.507885e+006	6.507701e+006	1.301559e+007
0.285029	6.502136e+006	6.501951e+006	1.300409e+007
0.285529	6.496381e+006	6.496196e+006	1.299258e+007
0.286029	6.490620e+006	6.490435e+006	1.298105e+007
0.286529	6.484853e+006	6.484668e+006	1.296952e+007
0.287029	6.479081e+006	6.478895e+006	1.295798e+007
0.287529	6.473303e+006	6.473117e+006	1.294642e+007
0.288029	6.467520e+006	6.467333e+006	1.293485e+007
0.288529	6.461731e+006	6.461543e+006	1.292327e+007
0.289029	6.455936e+006	6.455748e+006	1.291168e+007
0.289529	6.450136e+006	6.449947e+006	1.290008e+007
0.290029	6.444330e+006	6.444141e+006	1.288847e+007
0.290529	6.438518e+006	6.438329e+006	1.287685e+007
0.291029	6.432701e+006	6.432511e+006	1.286521e+007
0.291529	6.426878e+006	6.426688e+006	1.285357e+007
0.292029	6.421050e+006	6.420859e+006	1.284191e+007
0.292529	6.415217e+006	6.415025e+006	1.283024e+007
0.293029	6.409378e+006	6.409186e+006	1.281856e+007
0.293529	6.403533e+006	6.403341e+006	1.280687e+007
0.294029	6.397683e+006	6.397490e+006	1.279517e+007
0.294529	6.391828e+006	6.391635e+006	1.278346e+007
0.295030	6.385967e+006	6.385774e+006	1.277174e+007
0.295530	6.380101e+006	6.379907e+006	1.276001e+007
0.296030	6.374230e+006	6.374035e+006	1.274826e+007
0.296530	6.368353e+006	6.368158e+006	1.273651e+007
0.297030	6.362471e+006	6.362275e+006	1.272475e+007
0.297530	6.356584e+006	6.356388e+006	1.271297e+007
0.298030	6.350691e+006	6.350495e+006	1.270119e+007
0.298530	6.344793e+006	6.344596e+006	1.268939e+007
0.299030	6.338890e+006	6.338693e+006	1.267758e+007
0.299530	6.332982e+006	6.332784e+006	1.266577e+007
0.300030	6.327069e+006	6.326870e+006	1.265394e+007
0.300530	6.321150e+006	6.320951e+006	1.264210e+007
0.301030	6.315227e+006	6.315027e+006	1.263025e+007
0.301530	6.309298e+006	6.309098e+006	1.261840e+007
0.302030	6.303364e+006	6.303163e+006	1.260653e+007
0.302530	6.297425e+006	6.297224e+006	1.259465e+007
0.303030	6.291481e+006	6.291279e+006	1.258276e+007
0.303530	6.285532e+006	6.285330e+006	1.257086e+007
0.304030	6.279578e+006	6.279375e+006	1.255895e+007
0.304530	6.273619e+006	6.273416e+006	1.254703e+007
0.305031	6.267655e+006	6.267451e+006	1.253511e+007
0.305531	6.261686e+006	6.261482e+006	1.252317e+007
0.306031	6.255712e+006	6.255507e+006	1.251122e+007
0.306531	6.249733e+006	6.249528e+006	1.249926e+007
0.307031	6.243749e+006	6.243544e+006	1.248729e+007
0.307531	6.237760e+006	6.237555e+006	1.247531e+007
0.308031	6.231767e+006	6.231561e+006	1.246333e+007
0.308531	6.225769e+006	6.225562e+006	1.245133e+007
0.309031	6.219765e+006	6.219558e+006	1.243932e+007
0.309531	6.213757e+006	6.213550e+006	1.242731e+007
0.310031	6.207745e+006	6.207537e+006	1.241528e+007
0.310531	6.201727e+006	6.201519e+006	1.240325e+007
0.311031	6.195705e+006	6.195496e+006	1.239120e+007
0.311531	6.189678e+006	6.189469e+006	1.237915e+007
0.312031	6.183647e+006	6.183437e+006	1.236708e+007
0.312531	6.177610e+006	6.177400e+006	1.235501e+007
0.313031	6.171570e+006	6.171359e+006	1.234293e+007
0.313531	6.165524e+006	6.165313e+006	1.233084e+007
0.314031	6.159474e+006	6.159262e+006	1.231874e+007
0.314531	6.153419e+006	6.153207e+006	1.230663e+007
0.315032	6.147360e+006	6.147147e+006	1.229451e+007
0.315532	6.141296e+006	6.141083e+006	1.228238e+007
0.316032	6.135228e+006	6.135014e+006	1.227024e+007
0.316532	6.129155e+006	6.128941e+006	1.225810e+007
0.317032	6.123077e+006	6.122863e+006	1.224594e+007
0.317532	6.116996e+006	6.116781e+006	1.223378e+007
0.318032	6.110909e+006	6.110694e+006	1.222160e+007
0.318532	6.104819e+006	6.104603e+006	1.220942e+007
0.319032	6.098724e+006	6.098507e+006	1.219723e+007
0.319532	6.092624e+006	6.092407e+006	1.218503e+007
0.320032	6.086520e+006	6.086303e+006	1.217282e+007
0.320532	6.080412e+006	6.080194e+006	1.216061e+007
0.321032	6.074300e+006	6.074081e+006	1.214838e+007
0.321532	6.068183e+006	6.067964e+006	1.213615e+007
0.322032	6.062062e+006	6.061843e+006	1.212390e+007
0.322532	6.055937e+006	6.055717e+006	1.211165e+007
0.323032	6.049807e+006	6.049587e+006	1.209939e+007
0.323532	6.043673e+006	6.043453e+006	1.208713e+007
0.324032	6.037535e+006	6.037314e+006	1.207485e+007
0.324532	6.031393e+006	6.031172e+006	1.206256e+007
0.325033	6.025247e+006	6.025025e+006	1.205027e+007
0.325533	6.019096e+006	6.018874e+006	1.203797e+007
0.326033	6.012942e+006	6.012719e+006	1.202566e+007
0.326533	6.006783e+006	6.006560e+006	1.201334e+007
0.327033	6.000620e+006	6.000397e+006	1.200102e+007
0.327533	5.994454e+006	5.994229e+006	1.198868e+007
0.328033	5.988283e+006	5.988058e+006	1.197634e+007
0.328533	5.982108e+006	5.981883e+006	1.196399e+007
0.329033	5.975929e+006	5.975704e+006	1.195163e+007
0.329533	5.969747e+006	5.969520e+006	1.193927e+007
0.330033	5.963560e+006	5.963333e+006	1.192689e+007
0.330533	5.957369e+006	5.957142e+006	1.191451e+007
0.331033	5.951175e+006	5.950947e+006	1.190212e+007
0.331533	5.944976e+006	5.944748e+006	1.188972e+007
0.332033	5.938774e+006	5.938545e+006	1.187732e+007
0.332533	5.932568e+006	5.932339e+006	1.186491e+007
0.333033	5.926358e+006	5.926128e+006	1.185249e+007
0.333533	5.920144e+006	5.919914e+006	1.184006e+007
0.334033	5.913926e+006	5.913696e+006	1.182762e+007
0.334533	5.907705e+006	5.907474e+006	1.181518e+007
0.335034	5.901480e+006	5.901249e+006	1.180273e+007
0.335534	5.895251e+006	5.895020e+006	1.179027e+007
0.336034	5.889019e+006	5.888787e+006	1.177781e+007
0.336534	5.882783e+006	5.882550e+006	1.176533e+007
0.337034	5.876543e+006	5.876310e+006	1.175285e+007
0.337534	5.870299e+006	5.870066e+006	1.174037e+007
0.338034	5.864052e+006	5.863818e+006	1.172787e+007
0.338534	5.857802e+006	5.857567e+006	1.171537e+007
0.339034	5.851547e+006	5.851313e+006	1.170286e+007
0.339534	5.845289e+006	5.845054e+006	1.169034e+007
0.340034	5.839028e+006	5.838792e+006	1.167782e+007
0.340534	5.832763e+006	5.832527e+006	1.166529e+007
0.341034	5.826495e+006	5.826258e+006	1.165275e+007
0.341534	5.820223e+006	5.819986e+006	1.164021e+007
0.342034	5.813948e+006	5.813710e+006	1.162766e+007
0.342534	5.807669e+006	5.807431e+006	1.161510e+007
0.343034	5.801387e+006	5.801149e+006	1.160254e+007
0.343534	5.795101e+006	5.794863e+006	1.158996e+007
0.344034	5.788813e+006	5.788573e+006	1.157739e+007
0.344534	5.782520e+006	5.782281e+006	1.156480e+007
0.345035	5.776225e+006	5.775985e+006	1.155221e+007
0.345535	5.769926e+006	5.769685e+006	1.153961e+007
0.346035	5.763624e+006	5.763383e+006	1.152701e+007
0.346535	5.757318e+006	5.757077e+006	1.151440e+007
0.347035	5.751010e+006	5.750768e+006	1.150178e+007
0.347535	5.744698e+006	5.744456e+006	1.148915e+007
0.348035	5.738383e+006	5.738140e+006	1.147652e+007
0.348535	5.732064e+006	5.731821e+006	1.146389e+007
0.349035	5.725743e+006	5.725499e+006	1.145124e+007
0.349535	5.719418e+006	5.719174e+006	1.143859e+007
0.350035	5.713091e+006	5.712846e+006	1.142594e+007
0.350535	5.706760e+006	5.706515e+006	1.141328e+007
0.351035	5.700426e+006	5.700181e+006	1.140061e+007
0.351535	5.694089e+006	5.693843e+006	1.138793e+007
0.352035	5.687749e+006	5.687503e+006	1.137525e+007
0.352535	5.681406e+006	5.681160e+006	1.136257e+007
0.353035	5.675060e+006	5.674813e+006	1.134987e+007
0.353535	5.668711e+006	5.668464e+006	1.133717e+007
0.354035	5.662359e+006	5.662111e+006	1.132447e+007
0.354535	5.656004e+006	5.655756e+006	1.131176e+007
0.355036	5.649647e+006	5.649398e+006	1.129904e+007
0.355536	5.643286e+006	5.643037e+006	1.128632e+007
0.356036	5.636922e+006	5.636673e+006	1.127360e+007
0.356536	5.630556e+006	5.630306e+006	1.126086e+007
0.357036	5.624187e+006	5.623936e+006	1.124812e+007
0.357536	5.617815e+006	5.617564e+006	1.123538e+007
0.358036	5.611440e+006	5.611189e+006	1.122263e+007
0.358536	5.605062e+006	5.604811e+006	1.120987e+007
0.359036	5.598682e+006	5.598430e+006	1.119711e+007
0.359536	5.592299e+006	5.592047e+006	1.118435e+007
0.360036	5.585913e+006	5.585660e+006	1.117157e+007
0.360536	5.579525e+006	5.579271e+006	1.115880e+007
0.361036	5.573134e+006	5.572880e+006	1.114601e+007
0.361536	5.566740e+006	5.566486e+006	1.113323e+007
0.362036	5.560343e+006	5.560089e+006	1.112043e+007
0.362536	5.553944e+006	5.553689e+006	1.110763e+007
0.363036	5.547543e+006	5.547287e+006	1.109483e+007
0.363536	5.541139e+006	5.540883e+006	1.108202e+007
0.364036	5.534732e+006	5.534476e+006	1.106921e+007
0.364536	5.528323e+006	5.528066e+006	1.105639e+007
0.365037	5.521911e+006	5.521654e+006	1.104357e+007
0.365537	5.515497e+006	5.515239e+006	1.103074e+007
0.366037	5.509080e+006	5.508822e+006	1.101790e+007
0.366537	5.502661e+006	5.502403e+006	1.100506e+007
0.367037	5.496240e+006	5.495981e+006	1.099222e+007
0.367537	5.489816e+006	5.489557e+006	1.097937e+007
0.368037	5.483389e+006	5.483130e+006	1.096652e+007
0.368537	5.476961e+006	5.476701e+006	1.095366e+007
0.369037	5.470530e+006	5.470270e+006	1.094080e+007
0.369537	5.464097e+006	5.463836e+006	1.092793e+007
0.370037	5.457661e+006	5.457400e+006	1.091506e+007
0.370537	5.451223e+006	5.450962e+006	1.090218e+007
0.371037	5.444783e+006	5.444521e+006	1.088930e+007
0.371537	5.438341e+006	5.438078e+006	1.087642e+007
0.372037	5.431896e+006	5.431633e+006	1.086353e+007
0.372537	5.425449e+006	5.425186e+006	1.085064e+007
0.373037	5.419000e+006	5.418737e+006	1.083774e+007
0.373537	5.412549e+006	5.412285e+006	1.082483e+007
0.374037	5.406096e+006	5.405832e+006	1.081193e+007
0.374537	5.399641e+006	5.399376e+006	1.079902e+007
0.375038	5.393183e+006	5.392918e+006	1.078610e+007
0.375538	5.386724e+006	5.386458e+006	1.077318e+007
0.376038	5.380262e+006	5.379997e+006	1.076026e+007
0.376538	5.373799e+006	5.373533e+006	1.074733e+007
0.377038	5.367333e+006	5.367067e+006	1.073440e+007
0.377538	5.360866e+006	5.360599e+006	1.072146e+007
0.378038	5.354396e+006	5.354129e+006	1.070852e+007
0.378538	5.347925e+006	5.347657e+006	1.069558e+007
0.379038	5.341451e+006	5.341183e+006	1.068263e+007
0.379538	5.334976e+006	5.334707e+006	1.066968e+007
0.380038	5.328499e+006	5.328230e+006	1.065673e+007
0.380538	5.322020e+006	5.321750e+006	1.064377e+007
0.381038	5.315539e+006	5.315269e+006	1.063081e+007
0.381538	5.309056e+006	5.308786e+006	1.061784e+007
0.382038	5.302572e+006	5.302301e+006	1.060487e+007
0.382538	5.296085e+006	5.295815e+006	1.059190e+007
0.383038	5.289597e+006	5.289326e+006	1.057892e+007
0.383538	5.283108e+006	5.282836e+006	1.056594e+007
0.384038	5.276616e+006	5.276344e+006	1.055296e+007
0.384538	5.270123e+006	5.269850e+006	1.053997e+007
0.385039	5.263628e+006	5.263355e+006	1.052698e+007
0.385539	5.257131e+006	5.256858e+006	1.051399e+007
0.386039	5.250633e+006	5.250360e+006	1.050099e+007
0.386539	5.244133e+006	5.243859e+006	1.048799e+007
0.387039	5.237632e+006	5.237358e+006	1.047499e+007
0.387539	5.231129e+006	5.230854e+006	1.046198e+007
0.388039	5.224624e+006	5.224349e+006	1.044897e+007
0.388539	5.218118e+006	5.217843e+006	1.043596e+007
0.389039	5.211611e+006	5.211335e+006	1.042295e+007
0.389539	5.205102e+006	5.204825e+006	1.040993e+007
0.390039	5.198591e+006	5.198315e+006	1.039691e+007
0.390539	5.192079e+006	5.191802e+006	1.038388e+007
0.391039	5.185566e+006	5.185288e+006	1.037085e+007
0.391539	5.179051e+006	5.178773e+006	1.035782e+007
0.392039	5.172534e+006	5.172256e+006	1.034479e+007
0.392539	5.166017e+006	5.165738e+006	1.033176e+007
0.393039	5.159498e+006	5.159219e+006	1.031872e+007
0.393539	5.152977e+006	5.152698e+006	1.030568e+007
0.394039	5.146456e+006	5.146176e+006	1.029263e+007
0.394539	5.139933e+006	5.139653e+006	1.027959e+007
0.395040	5.133408e+006	5.133128e+006	1.026654e+007
0.395540	5.126883e+006	5.126602e+006	1.025349e+007
0.396040	5.120356e+006	5.120075e+006	1.024043e+007
0.396540	5.113828e+006	5.113547e+006	1.022738e+007
0.397040	5.107299e+006	5.107018e+006	1.021432e+007
0.397540	5.100769e+006	5.100487e+006	1.020126e+007
0.398040	5.094237e+006	5.093955e+006	1.018819e+007
0.398540	5.087705e+006	5.087422e+006	1.017513e+007
0.399040	5.081171e+006	5.080888e+006	1.016206e+007
0.399540	5.074636e+006	5.074353e+006	1.014899e+007
0.400040	5.068100e+006	5.067817e+006	1.013592e+007
0.400540	5.061563e+006	5.061279e+006	1.012284e+007
0.401040	5.055025e+006	5.054741e+006	1.010977e+007
0.401540	5.048487e+006	5.048202e+006	1.009669e+007
0.402040	5.041947e+006	5.041661e+006	1.008361e+007
0.402540	5.035406e+006	5.035120e+006	1.007053e+007
0.403040	5.028864e+006	5.028578e+006	1.005744e+007
0.403540	5.022321e+006	5.022035e+006	1.004436e+007
0.404040	5.015777e+006	5.015491e+006	1.003127e+007
0.404540	5.009233e+006	5.008946e+006	1.001818e+007
0.405041	5.002687e+006	5.002400e+006	1.000509e+007
0.405541	4.996141e+006	4.995853e+006	9.991994e+006
0.406041	4.989593e+006	4.989306e+006	9.978899e+006
0.406541	4.983045e+006	4.982757e+006	9.965803e+006
0.407041	4.976497e+006	4.976208e+006	9.952705e+006
0.407541	4.969947e+006	4.969658e+006	9.939605e+006
0.408041	4.963397e+006	4.963108e+006	9.926505e+006
0.408541	4.956846e+006	4.956556e+006	9.913402e+006
0.409041	4.950294e+006	4.950004e+006	9.900298e+006
0.409541	4.943742e+006	4.943451e+006	9.887193e+006
0.410041	4.937188e+006	4.936898e+006	9.874086e+006
0.410541	4.930635e+006	4.930344e+006	9.860978e+006
0.411041	4.924080e+006	4.923789e+006	9.847869e+006
0.411541	4.917525e+006	4.917234e+006	9.834759e+006
0.412041	4.910970e+006	4.910678e+006	9.821647e+006
0.412541	4.904413e+006	4.904121e+006	9.808535e+006
0.413041	4.897857e+006	4.897564e+006	9.795421e+006
0.413541	4.891299e+006	4.891007e+006	9.782306e+006
0.414041	4.884742e+006	4.884448e+006	9.769190e+006
0.414541	4.878183e+006	4.877890e+006	9.756073e+006
0.415042	4.871624e+006	4.871331e+006	9.742955e+006
0.415542	4.865065e+006	4.864771e+006	9.729836e+006
0.416042	4.858506e+006	4.858211e+006	9.716717e+006
0.416542	4.851945e+006	4.851651e+006	9.703596e+006
0.417042	4.845385e+006	4.845090e+006	9.690475e+006
0.417542	4.838824e+006	4.838529e+006	9.677353e+006
0.418042	4.832263e+006	4.831967e+006	9.664230e+006
0.418542	4.825701e+006	4.825405e+006	9.651107e+006
0.419042	4.819140e+006	4.818843e+006	9.637983e+006
0.419542	4.812577e+006	4.812281e+006	9.624858e+006
0.420042	4.806015e+006	4.805718e+006	9.611733e+006
0.420542	4.799452e+006	4.799155e+006	9.598607e+006
0.421042	4.792889e+006	4.792592e+006	9.585481e+006
0.421542	4.786326e+006	4.786028e+006	9.572354e+006
0.422042	4.779763e+006	4.779465e+006	9.559227e+006
0.422542	4.773199e+006	4.772901e+006	9.546100e+006
0.423042	4.766636e+006	4.766337e+006	9.532972e+006
0.423542	4.760072e+006	4.759773e+006	9.519844e+006
0.424042	4.753508e+006	4.753208e+006	9.506716e+006
0.424542	4.746944e+006	4.746644e+006	9.493588e+006
0.425043	4.740379e+006	4.740080e+006	9.480459e+006
0.425543	4.733815e+006	4.733515e+006	9.467330e+006
0.426043	4.727251e+006	4.726951e+006	9.454202e+006
0.426543	4.720687e+006	4.720386e+006	9.441073e+006
0.427043	4.714122e+006	4.713821e+006	9.427944e+006
0.427543	4.707558e+006	4.707257e+006	9.414815e+006
0.428043	4.700994e+006	4.700692e+006	9.401686e+006
0.428543	4.694430e+006	4.694128e+006	9.388558e+006
0.429043	4.687866e+006	4.687563e+006	9.375429e+006
0.429543	4.681302e+006	4.680999e+006	9.362301e+006
0.430043	4.674738e+006	4.674435e+006	9.349173e+006
0.430543	4.668174e+006	4.667871e+006	9.336045e+006
0.431043	4.661610e+006	4.661307e+006	9.322917e+006
0.431543	4.655047e+006	4.654743e+006	9.309790e+006
0.432043	4.648483e+006	4.648180e+006	9.296663e+006
